id,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107,feature108,feature109,feature110,feature111,feature112,feature113,feature114,feature115,feature116,feature117,feature118,feature119,feature120,feature121,feature122,feature123,feature124,feature125,feature126,feature127
75,2669.8,1389.7,2678.7,1483.9,2784.0,1549.7,2870.5,1481.1,2775.3,1556.8,2874.5,1798.1,3139.1,1901.3,3212.5,1655.2,2980.3,1726.0,3042.0,1803.0,3119.8,1862.0,3190.4,1674.7,2959.9,1734.8,3016.4,1823.0,3108.1,1897.3,3211.4,1746.4,3059.8,1793.0,3098.1,1884.1,3235.8,1981.0,3316.8,1804.0,3082.2,1855.1,3133.2,1955.5,3239.8,2004.1,3317.7,1760.0,3047.4,1829.6,3480.8,1870.4,3204.7,1965.9,3276.8,1811.4,3065.9,1840.5,3120.4,1954.6,3260.1,2011.7,3339.6,1732.7,3045.6,1818.3,3094.9,1886.9,3186.8,1961.6,3285.4,1790.8,3096.3,1869.6,3120.5,1936.7,3267.0,2006.1,3312.7,1849.1,3129.6,1932.0,3527.5,1953.2,3298.0,2067.0,3401.5,1914.3,3213.7,1961.0,3232.5,2013.6,3333.4,2102.4,3392.4,1814.1,3107.1,1870.1,3167.4,1948.1,3251.9,2023.4,3372.5,1871.9,3143.7,1894.5,3190.4,1969.6,3280.4,2047.9,3396.3,1841.5,3155.8,1905.1,3200.0,1980.1,3297.8,2045.6,3385.4,1904.7,3188.0,1939.2,3236.4,2025.2,3373.6,2063.0,3415.9,1813.2
76,2727.1,1400.3,2726.4,1492.2,2779.7,1541.9,2845.6,1476.1,2797.6,1502.5,2818.2,1567.1,2875.2,1649.5,2910.7,1553.5,2890.3,1563.5,2896.8,1555.5,3143.4,1617.6,2941.2,1562.0,2862.6,1577.1,2896.1,1576.6,2885.1,1621.5,2940.0,1626.8,2953.2,1630.8,2964.6,1652.6,2950.1,1696.7,3001.0,1656.9,2974.1,1675.0,2998.9,1712.7,3046.4,1730.4,3027.4,1631.7,2949.8,1649.4,2962.8,1631.4,2975.1,1681.5,3023.5,1651.4,2962.1,1674.4,3024.0,1722.2,2995.5,1745.4,3055.1,1647.8,2955.3,1646.8,2945.0,1641.8,2956.4,1698.6,3041.2,1650.9,2951.9,1694.0,2987.7,1683.5,3012.7,1718.6,3028.9,1749.7,3029.3,1764.9,3070.7,1760.4,3047.1,1815.0,3115.9,1810.0,3106.9,1818.0,3135.0,1830.8,3116.7,1834.5,3137.4,1684.2,2994.7,1715.7,3049.6,1703.1,3011.0,1783.0,3072.3,1712.0,3043.2,1735.0,3094.8,1769.4,3056.8,1818.5,3133.3,1739.5,3049.5,1728.4,3032.5,1769.8,3046.7,1857.9,3115.6,1790.7,3061.5,1800.4,3108.6,1838.0,3124.5,1815.5,3161.3,1683.0
77,2735.8,1419.8,2738.1,1491.8,2820.9,1503.8,2849.5,1482.3,2864.9,1508.1,2869.1,1576.3,2914.1,1619.3,2946.9,1550.6,2891.5,1586.5,2922.5,1561.9,2896.2,1616.8,2942.9,1544.9,2887.6,1583.8,2904.6,1589.7,2891.7,1618.1,2929.5,1626.4,2982.3,1665.7,3001.5,1634.2,2988.9,1695.6,3012.2,1646.5,2958.0,1667.8,3011.8,1705.7,3015.6,1736.0,3034.3,1637.9,2980.3,1687.8,2972.9,1647.8,2989.4,1692.7,3011.5,1659.3,2979.6,1698.9,3019.5,1691.4,3005.6,1747.4,3069.2,1632.9,2974.5,1645.7,3294.6,1665.1,2975.8,1698.9,3022.9,1658.1,2976.2,1692.7,3005.5,1732.7,3034.6,1737.5,3337.4,1748.8,3089.1,2052.6,3049.9,1747.7,3078.7,1802.5,3168.5,1765.5,3117.7,1817.7,3158.1,1802.4,3107.3,1833.1,3152.5,1687.5,3038.0,1734.2,3068.2,1697.0,3054.7,1767.8,3072.0,1706.8,3042.7,1766.8,3112.8,1760.3,3110.2,1804.4,3138.5,1735.3,3083.0,1739.7,3078.0,1801.7,3091.7,1830.8,3159.6,1765.1,3076.0,1834.5,3143.3,1809.2,3134.7,1859.8,3167.5,1700.3
78,2748.2,1438.7,2770.2,1551.9,2885.0,1617.8,2954.2,1540.5,2897.7,1637.9,2950.6,1826.6,3212.6,1912.0,3304.6,1699.1,3052.6,1754.5,3097.7,1821.0,3205.7,1919.2,3286.0,1694.3,3075.2,1760.0,3083.9,1845.4,3187.2,1945.6,3618.6,1779.0,3144.8,1846.8,3159.1,1918.5,3281.2,1996.4,3366.4,1828.2,3156.8,1884.8,3214.3,1962.5,3302.8,2057.8,3412.0,1814.9,3122.5,1844.9,3201.3,1917.8,3274.7,2063.4,3377.9,1866.6,3193.9,2228.3,3208.0,1946.0,3329.2,2039.6,3425.3,1782.4,3142.3,2184.0,3175.4,1915.6,3284.5,2005.3,3688.6,1835.3,3178.0,1875.5,3203.3,1967.5,3333.9,2036.9,3395.9,1887.8,3244.0,1941.9,3292.6,1996.1,3369.8,2102.7,3481.7,1919.0,3272.2,2306.3,3331.6,2065.1,3466.1,2152.9,3511.0,1868.0,3187.5,1969.9,3233.2,1993.0,3326.7,2087.3,3442.8,1890.1,3252.5,1945.7,3264.6,2000.8,3425.0,2126.6,3465.3,1881.0,3235.5,1949.3,3301.8,2002.2,3384.6,2147.1,3489.5,1907.2,3506.2,1954.5,3312.1,2049.5,3424.5,2130.3,3515.0,1874.5
79,2787.1,1440.4,2802.0,1608.7,2961.8,1737.8,3120.8,1621.1,2990.9,1730.9,3129.0,1752.9,3120.9,1868.6,3604.2,1700.9,3062.1,1829.9,3229.5,1726.8,3093.2,1875.3,3237.9,1692.5,3082.7,1838.3,3254.5,1734.3,3096.8,1916.6,3270.4,1744.5,3129.1,1904.3,3302.3,2124.9,3150.7,1894.1,3318.7,1820.9,3456.4,1971.7,3338.1,1836.9,3208.9,1968.2,3348.0,1768.5,3124.6,1898.9,3315.0,1814.7,3149.7,1912.8,3327.4,1786.2,3160.4,1940.6,3309.6,1810.1,3201.0,2001.5,3352.3,1757.2,3131.8,1915.3,3302.0,1801.4,3145.1,1916.0,3287.2,1814.9,3154.4,1940.9,3324.3,1872.7,3201.5,1959.0,3338.4,1868.9,3214.1,2001.8,3385.6,1918.8,3282.5,2028.9,3388.1,1912.1,3300.9,2080.4,3436.2,1981.8,3328.2,2088.6,3434.8,1830.7,3208.2,2003.9,3402.8,1871.7,3218.1,1999.5,3368.1,1849.4,3231.1,1992.5,3383.1,1941.4,3285.0,2038.2,3421.4,1866.1,3218.1,2000.0,3411.6,1899.7,3270.0,2033.0,3410.3,1921.5,3253.9,2090.1,3481.3,1962.4,3314.1,2064.6,3456.3,1832.7
80,2837.9,1460.2,2826.1,1606.2,2995.7,1728.3,3123.6,1613.0,3015.2,1741.8,3098.4,1779.5,3191.9,1935.0,3323.2,1713.1,3120.9,1827.3,3233.9,1821.6,3160.0,1924.2,3301.7,1722.6,3115.9,1833.1,3232.3,1797.7,3169.5,1910.3,3295.0,1892.8,3302.9,2007.9,3379.9,1952.4,3358.9,2090.9,3496.6,2065.9,3438.7,2146.0,3575.0,2122.3,3514.0,2237.0,3631.3,1919.9,3309.2,2022.6,3400.1,2007.7,3338.7,2091.5,3500.7,2072.6,3438.2,2182.5,3567.2,2098.6,3507.7,2261.7,3645.6,1905.2,3280.0,2049.3,3398.9,1957.0,3334.4,2399.5,3489.9,2040.3,3445.6,2157.5,3560.1,2145.7,3510.6,2231.2,3632.4,2028.9,3395.1,2133.6,3525.2,2146.2,3474.2,2215.6,3576.6,2153.7,3571.7,2263.0,3670.4,2545.5,3660.6,2390.8,3741.4,2021.7,3357.3,2127.8,3515.2,2055.6,3421.9,2188.1,3557.4,2122.0,3516.7,2269.2,3706.3,2208.3,3585.0,2310.0,3724.2,2020.7,3396.8,2117.9,3844.1,2101.6,3476.9,2192.1,3595.3,2187.4,3576.6,2300.4,3992.5,2260.0,3660.5,2396.4,3766.7,1997.6
81,2866.8,1459.1,2846.3,1641.5,3017.4,1789.7,3198.3,1631.7,3051.5,1782.9,3184.9,1771.7,3158.7,1906.5,3327.1,1708.9,3122.5,1878.4,3313.6,1778.1,3148.5,1924.5,3309.1,1722.0,3140.8,1882.7,3319.7,1736.3,3159.0,1898.3,3316.0,1793.7,3205.1,1958.5,3355.6,1817.4,3233.6,1963.2,3401.8,1831.1,3228.0,1975.4,3394.7,2177.5,3274.3,1975.2,3409.0,1791.1,3205.7,1971.5,3365.1,1867.2,3247.5,2005.4,3394.1,1858.1,3220.0,1985.4,3378.4,1873.6,3263.5,2026.1,3391.7,1797.6,3194.8,1963.5,3349.7,1833.3,3235.3,2018.2,3401.6,1848.2,3212.0,1954.3,3412.8,1880.3,3261.0,1975.0,3415.7,1881.8,3278.9,2063.3,3481.2,1943.0,3339.6,2119.8,3786.8,1930.9,3344.5,2067.0,3483.9,2014.1,3407.0,2485.4,3544.5,1887.5,3260.3,2050.7,3464.0,1880.7,3620.5,2024.8,3431.4,1880.4,3275.3,2019.8,3452.6,1958.6,3325.3,2051.8,3491.1,1876.4,3282.5,2043.2,3485.4,1910.0,3335.9,2062.0,3527.2,1933.6,3373.4,2092.8,3522.9,2008.2,3390.2,2109.7,3552.6,1873.5
82,2910.6,1484.1,2890.4,1594.0,3006.1,1683.0,3052.2,1581.4,3023.1,1678.0,3070.9,1900.0,3367.3,1998.2,3409.2,1767.3,3178.6,1825.4,3247.4,1912.7,3346.9,2007.4,3433.9,1765.1,3181.6,1820.7,3243.8,1911.9,3343.1,1972.0,3401.9,1859.9,3266.5,1938.7,3326.5,1959.9,3424.9,2044.5,3492.2,1890.6,3322.8,1945.0,3341.7,2035.0,3460.0,2109.0,3526.0,1867.2,3292.4,1910.1,3320.9,1999.9,3412.8,2071.9,3504.8,1911.2,3287.8,1939.4,3323.1,2073.8,3456.3,2101.5,3536.8,2189.1,3295.0,1905.5,3319.7,1978.2,3414.2,2070.4,3520.5,1885.3,3303.1,2219.9,3339.0,2022.3,3463.7,2084.6,3524.1,1934.6,3335.9,2032.3,3446.0,2078.7,3509.5,2155.7,3603.5,2017.0,3403.5,2046.0,3449.3,2109.6,3537.2,2203.5,3605.8,1909.3,3313.7,1998.0,3385.7,2032.6,3489.0,2120.7,3572.8,1940.2,3379.2,2031.5,3405.3,2092.0,3582.0,2167.9,3920.7,1926.4,3380.8,2003.3,3414.9,2086.6,3529.2,2150.6,3649.0,1993.0,3400.0,2052.3,3488.0,2132.6,3580.1,2191.2,3627.6,1917.3
83,2939.7,1506.4,2923.4,1557.6,3032.2,1606.5,3030.2,1582.0,3020.1,1633.1,3051.8,1975.2,3115.5,1707.5,3147.9,1656.4,3091.3,1692.4,3130.0,1692.2,3114.2,1756.3,3163.5,1656.9,3093.5,1685.3,3106.0,1653.4,3128.2,1703.5,3143.7,1732.6,3176.9,1729.4,3494.5,1730.7,3193.5,1817.7,3247.9,1754.8,3186.4,1775.6,3215.6,1790.1,3243.5,1830.1,3567.9,1726.9,3167.1,1753.1,3181.4,1767.7,3179.4,1791.8,3229.8,1773.1,3177.8,1773.6,3208.5,1807.9,3227.7,1839.5,3251.0,1729.0,3162.8,1759.9,3189.6,1774.9,3185.9,1784.8,3237.9,1739.9,3189.9,1761.4,3170.4,1822.2,3210.5,1842.4,3250.8,1824.6,3565.0,1832.8,3286.2,1891.0,3260.2,1955.8,3355.2,1857.4,3297.1,1895.4,3351.5,1933.4,3351.6,1931.5,3348.8,1811.3,3233.3,1828.4,3253.7,1809.3,3224.7,1854.2,3289.0,1832.8,3257.9,1874.3,3278.1,1875.3,3306.9,1912.3,3336.2,1847.5,3268.9,1859.8,3263.4,1867.2,3309.1,1921.5,3345.6,1870.9,3291.0,1948.2,3355.8,1911.1,3658.2,1941.8,3369.8,1807.6
84,2972.8,1522.8,2984.5,1568.4,3051.5,1620.0,3063.4,1586.4,3042.4,1638.7,3098.3,1710.7,3176.6,1705.4,3172.8,1643.1,3114.1,1711.7,3157.3,1688.0,3168.4,1715.2,3466.1,1631.8,3118.3,1694.5,3130.2,1681.2,3133.5,1706.2,3160.8,1737.5,3198.3,1750.1,3216.0,1751.5,3192.3,1845.3,3239.1,1742.6,3210.0,1768.7,3228.9,1778.6,3239.9,1824.2,3281.0,1717.8,3231.1,1743.5,3179.7,1757.6,3184.9,1826.4,3233.7,1763.8,3190.0,1788.5,3222.7,1799.9,3260.5,1830.2,3280.9,1736.4,3175.5,1754.3,3202.7,1766.9,3200.8,1807.3,3232.4,1756.9,3201.9,1790.1,3275.2,1819.9,3229.6,1850.8,3262.5,1813.8,3303.0,1843.7,3309.3,1881.2,3343.3,1925.7,3355.4,1884.2,3317.9,1923.5,3375.9,1923.0,3342.3,1932.0,3377.9,2104.7,3279.5,1828.1,3278.5,1835.0,3275.2,1867.5,3602.2,1818.7,3256.5,1855.7,3355.6,1856.5,3324.6,1880.3,3373.2,1848.3,3280.2,1865.6,3290.0,1863.0,3326.7,1924.9,3378.3,1877.1,3307.9,1935.8,3376.6,1900.7,3358.2,1923.7,3382.5,1800.0
85,2994.5,1521.1,3003.5,1631.5,3104.2,1719.2,3150.0,1616.3,3109.1,1732.0,3177.2,1917.0,3413.2,2014.0,3507.2,1797.6,3272.6,1883.9,3307.4,1934.6,3434.4,2013.2,3527.4,1810.4,3306.6,1882.7,3305.1,1971.7,3433.7,2018.3,3540.5,1887.1,3366.1,1953.6,3420.7,2019.9,3544.2,2129.3,3614.2,1925.8,3396.0,2001.2,3427.5,2060.4,3562.2,2132.6,3613.3,1870.9,3356.9,1972.4,3403.5,2038.2,3506.7,2098.1,3643.1,1934.0,3396.6,2018.4,3435.3,2041.4,3567.5,2173.7,3628.2,1873.0,3367.4,1944.7,3425.1,2034.0,3546.1,2089.9,3614.0,1969.2,3414.1,1966.8,3432.1,2096.8,3855.0,2150.0,3644.9,2317.0,3440.7,2055.4,3509.8,2137.0,3603.6,2232.2,3694.7,2041.7,3501.1,2067.5,3503.6,2163.5,3661.6,2234.4,3704.9,1965.1,3439.8,2013.1,3467.6,2093.4,3577.4,2151.9,3679.0,1996.6,3448.1,2034.4,3500.1,2131.0,3619.0,2197.3,3708.7,2011.2,3454.0,2092.1,3515.1,2105.1,3591.3,2207.0,3702.2,2023.1,3478.6,2081.6,3541.2,2193.9,3661.3,2240.7,3729.8,1967.9
86,3029.6,1513.0,3023.8,1717.2,3218.8,1832.7,3359.3,1696.6,3226.1,1851.4,3331.1,1844.6,3296.3,1954.3,3480.1,1796.0,3298.6,1972.4,3466.4,1833.4,3311.7,2314.9,3476.2,1811.2,3293.8,1945.6,3464.0,1845.8,3331.4,1955.7,3521.8,1834.4,3370.9,1993.2,3527.8,1928.4,3419.0,2026.5,3569.8,1894.6,3360.0,2048.5,3546.1,1932.7,3399.0,2063.8,3560.4,1841.6,3346.1,1993.3,3522.3,1899.5,3364.5,2077.5,3529.1,1900.4,3365.1,2053.2,3541.9,1914.7,3410.1,2052.3,3566.3,1836.1,3364.9,2024.9,3541.6,1904.7,3381.9,2033.8,3530.0,1907.7,3691.2,2053.1,3546.2,1959.6,3404.9,2042.5,3546.4,1970.6,3440.5,2123.0,3619.1,2005.8,3505.8,2137.7,3640.1,2024.7,3494.9,2151.7,3680.0,2040.4,3518.1,2178.0,3688.6,1929.1,3428.6,2105.7,3605.9,1971.7,3466.9,2088.3,3578.9,1966.9,3455.3,2123.3,3633.0,2040.7,3498.3,2152.2,3657.0,1949.8,3444.5,2094.3,3649.5,1988.3,3494.6,2106.2,3919.3,2008.0,3489.9,2180.1,3686.5,2048.4,3520.3,2168.3,3711.3,1934.3
87,3048.0,1554.0,3070.8,1709.3,3213.7,1821.2,3341.2,1705.1,3219.1,1835.6,3340.2,1881.9,3381.9,2022.3,3523.2,1819.1,3312.7,1957.3,3455.9,1907.4,3378.2,2052.0,3543.2,1824.7,3345.7,1947.9,3453.5,1898.4,3390.3,2027.1,3546.6,1991.3,3511.3,2141.1,3623.0,2086.4,3562.9,2245.4,3699.0,2129.7,3651.8,2252.9,3768.2,2195.8,3732.8,2322.1,3834.0,1984.1,3496.1,2126.9,3967.9,2069.8,3578.7,2199.4,3670.7,2132.2,3650.6,2258.4,3773.1,2219.4,3729.6,2334.9,3873.9,1990.6,3520.3,2120.5,3619.6,2076.4,3600.8,2204.0,3684.4,2141.1,3662.8,2256.5,3787.3,2196.7,3704.3,2334.3,3843.5,2133.2,3609.3,2228.4,4040.3,2214.3,3702.5,2331.1,3809.4,2260.8,3795.4,2411.7,3906.7,2336.1,3861.6,2430.0,4011.7,2122.7,3587.1,2219.5,3723.5,2148.5,3659.3,2303.6,3777.4,2251.6,3745.5,2363.1,3885.6,2281.3,3825.0,2431.6,3950.4,2100.5,3604.2,2245.3,3738.8,2194.6,3693.7,2288.9,3795.0,2258.0,3791.2,2406.5,3937.0,2690.3,3874.1,2456.5,3971.7,2118.9
88,3068.5,1558.4,3086.7,1734.7,3602.5,1863.3,3426.6,1752.5,3287.1,1880.8,3404.6,1887.3,3399.2,2031.7,3546.2,1828.6,3331.6,1985.0,3514.8,1856.3,3716.3,1983.0,3547.6,1814.4,3354.4,1972.3,3522.1,1866.6,3380.6,2019.6,3527.5,1906.1,3403.5,2039.0,3584.6,1934.8,3492.1,2092.1,3599.6,1956.5,3464.4,2369.0,3649.8,1992.0,3475.8,2105.3,3601.5,1905.3,3420.1,2055.3,3624.5,1943.4,3442.3,2101.5,3619.7,1930.2,3421.3,2061.6,3596.6,1964.8,3487.2,2090.9,3612.7,1914.5,3426.5,2044.3,3587.5,1917.0,3440.5,2072.0,3617.9,1972.6,3451.5,2085.4,3588.0,2288.6,3468.1,2107.1,3612.2,1961.2,3480.7,2138.5,3684.4,2037.5,3541.2,2169.8,3702.5,2355.0,3539.0,2232.4,3751.4,2088.0,3886.8,2208.6,3761.1,1969.4,3503.3,2165.3,3970.9,1987.4,3504.8,2128.7,3669.4,1994.8,3501.8,2140.2,3667.4,2064.4,3554.3,2193.3,3723.0,2011.3,3521.2,2182.8,3679.0,2069.1,3524.9,2168.8,3704.1,2031.8,3571.4,2164.4,3726.3,2130.9,3576.8,2219.0,3766.8,1987.2
89,3131.7,1589.1,3114.0,1671.1,3236.5,2076.8,3282.8,1701.3,3239.1,1761.4,3264.3,2027.9,3590.6,2078.6,3652.9,1871.9,3405.8,1933.2,3450.6,2002.7,3569.6,2066.2,3640.2,1863.0,3416.7,1919.4,3442.8,2009.0,3577.1,2088.4,3617.6,1983.0,3494.5,2025.2,3551.0,2074.9,3670.4,2179.8,3725.8,1997.5,3536.8,2047.3,3553.5,2142.7,3678.1,2248.0,3743.1,1949.2,3500.7,2330.4,3545.8,2093.6,3648.3,2147.2,3719.8,2033.0,3491.9,2061.5,3554.7,2142.7,3698.4,2195.6,3753.0,1961.5,3498.4,2009.9,3894.3,2068.4,3634.7,2176.0,3745.0,1991.6,3524.9,2024.2,3558.5,2143.5,3685.2,2193.8,3752.0,2065.2,3575.0,2126.7,3663.1,2194.4,3720.0,2259.5,3820.3,2093.8,3607.7,2172.6,3675.1,2226.2,3752.6,2298.5,3830.1,2016.1,3565.9,2061.1,3637.2,2159.2,3708.7,2251.2,3774.4,2074.2,3585.1,2127.0,3633.3,2188.4,3732.4,2269.1,3818.0,2061.4,3604.5,2122.2,3643.5,2185.3,3745.3,2279.5,3834.2,2091.5,3650.1,2127.2,3711.1,2241.3,3771.5,2280.6,3853.3,2016.8
90,3170.4,1597.8,3162.2,1674.8,3246.2,1692.5,3584.4,1683.7,3244.7,1726.9,3292.0,1788.1,3343.9,1829.3,3364.8,1747.5,3298.3,1761.7,3346.1,1792.3,3321.8,1826.6,3375.6,1762.0,3305.8,1802.0,3332.1,1780.0,3315.9,1829.2,3702.7,1825.1,3403.1,1870.5,3388.0,1850.5,3380.2,1908.8,3443.3,1848.6,3399.9,1885.6,3408.9,1898.1,3457.4,1928.8,3504.7,1826.4,3378.4,1879.0,3365.4,1863.1,3400.1,1897.3,3447.2,1867.2,3362.1,1875.4,3414.6,1897.3,3428.8,2262.5,3454.7,1832.1,3398.8,1856.7,3401.5,1855.4,3381.1,1895.4,3760.1,1843.4,3440.4,1890.0,3416.5,1908.8,3449.4,1950.9,3453.6,1946.8,3478.0,1952.3,3490.0,1969.0,3482.0,2018.6,3570.0,2003.5,3533.8,2017.3,3566.0,2028.6,3544.8,2066.3,3547.1,1918.3,3471.5,1958.2,3475.8,1939.6,3483.4,2007.2,3508.5,1908.5,3495.0,1942.4,3506.4,1982.5,3534.9,2018.4,3548.0,1939.9,3499.4,1972.8,3510.1,1968.4,3535.1,2046.7,3590.7,1987.6,3532.4,2020.9,3572.8,2017.8,3545.0,2031.5,3573.6,1899.6
91,3183.3,1624.6,3191.9,1705.8,3262.3,1716.7,3268.5,1681.6,3264.3,1712.6,3288.5,1781.3,3399.3,1809.1,3723.2,1745.1,3332.7,2101.1,3356.9,1792.0,3351.1,1814.6,3387.5,1735.8,3314.8,1801.6,3354.8,1756.7,3340.4,1822.1,3391.5,1838.2,3420.9,1902.4,3407.5,1848.6,3433.9,1938.0,3450.2,1861.5,3752.0,1858.8,3429.6,1889.3,3486.7,1929.9,3502.4,1839.2,3410.6,1853.5,3394.7,1863.3,3412.1,1912.6,3464.8,1858.6,3410.9,1874.7,3463.7,1899.3,3467.1,1944.2,3478.7,1839.2,3420.9,1846.6,3437.6,1857.9,3404.5,1905.8,3493.0,1842.7,3428.9,1876.5,3433.9,1895.5,3480.0,1922.6,3506.2,1928.2,3505.3,1963.7,3492.4,1958.6,3851.3,2025.8,3587.3,1976.6,3539.4,2029.5,3583.7,1993.4,3560.5,2044.1,3579.1,1954.0,3477.4,1954.8,3505.6,1930.7,3509.4,1972.2,3529.0,1909.5,3483.5,1967.7,3522.9,1963.5,3543.5,2036.9,3539.5,1982.7,3531.3,1939.4,3528.3,1985.4,3551.1,2033.9,3588.3,1974.7,3527.3,2032.4,3589.0,2005.0,3588.2,2049.5,3576.1,1899.1
92,3237.3,1631.0,3215.3,1758.1,3327.7,1805.1,3353.3,1747.5,3345.3,1834.4,3381.8,2039.3,3659.5,2139.4,3754.9,1928.5,3516.1,1964.2,3529.9,2033.0,3631.5,2135.8,3724.8,1909.3,3501.0,1978.4,3540.1,2043.2,3648.8,2181.9,3714.4,1999.2,3608.1,2077.5,3649.0,2140.0,3738.6,2217.6,3811.2,2049.1,3638.5,2075.7,3647.2,2168.4,3790.3,2269.9,3856.6,1998.3,3566.2,2098.6,3613.7,2155.1,3710.3,2235.7,3817.5,2036.6,3598.8,2095.8,3660.9,2179.8,3761.9,2232.9,3834.9,1991.8,3583.1,2087.1,3653.8,2120.4,3719.0,2251.4,3826.3,2023.6,3604.4,2070.9,3659.7,2159.7,3754.8,2225.5,3853.5,2107.1,3700.5,2164.2,3692.9,2232.3,3853.0,2343.4,3920.3,2120.5,3700.0,2168.8,3744.5,2255.7,3854.7,2355.6,3947.5,2075.1,3651.1,2429.0,3709.6,2172.7,3797.4,2284.6,3866.2,2097.8,3670.0,2152.3,3712.4,2231.4,3849.2,2323.9,3921.7,2116.1,3684.9,2163.0,4032.3,2217.1,3830.9,2306.9,3891.2,2137.7,3716.5,2183.3,4034.0,2269.8,3875.3,2351.1,3964.3,2055.7
93,3259.2,1641.2,3258.2,1818.3,3415.8,1953.5,3560.4,1804.4,3428.9,1938.0,3584.4,1952.0,3554.1,2091.5,3706.6,1901.1,3546.2,2069.6,3678.8,1951.1,3534.8,2114.1,3737.7,1897.3,3502.8,2079.1,3665.5,1942.8,3518.1,2096.0,3708.0,1955.1,3582.2,2096.6,3721.9,2018.1,3606.2,2120.0,3773.7,1997.3,3597.9,2128.1,3783.0,2055.8,3606.1,2203.9,3797.8,1967.7,3583.1,2122.3,3727.8,2024.7,3597.6,2133.9,3762.8,2004.3,3608.5,2169.3,3760.8,2040.9,3655.3,2166.6,3776.5,1970.0,3585.5,2120.7,3745.0,2029.3,3589.3,2136.6,3758.7,2007.2,3594.7,2152.4,3770.0,2043.5,3615.9,2186.1,3786.1,2062.9,3680.5,2225.8,3839.2,2116.2,3684.4,2217.7,3856.5,2125.4,3723.6,2285.7,3897.6,2153.8,3729.7,2282.6,3925.2,2040.1,3643.4,2188.5,3810.5,2073.0,3961.3,2192.4,3826.0,2355.7,3649.6,2224.7,4118.9,2155.1,4104.4,2263.6,3895.8,2067.9,3677.7,2235.9,3850.9,2110.6,3709.0,2222.6,3831.8,2147.3,3714.8,2250.4,3889.4,2138.8,3734.5,2281.3,3932.8,2043.5
94,3260.9,1653.3,3606.4,1815.5,3427.8,1935.4,3535.2,1804.3,3459.6,1924.6,3563.1,2011.0,3604.3,2128.1,3764.3,1949.6,3578.2,2057.0,3666.5,2005.2,3614.8,2134.6,3734.1,1932.0,3560.2,2049.4,3683.0,2009.1,3627.0,2139.5,3749.7,2109.1,3752.7,2213.1,3822.4,2217.5,3788.7,2286.7,3932.7,2246.1,3884.0,2378.0,3995.7,2334.0,3953.4,2441.1,4071.7,2112.9,3725.7,2254.4,3833.8,2185.6,3795.4,2315.6,3905.5,2272.6,3875.1,2384.4,3999.4,2312.7,4297.3,2496.7,4068.3,2104.0,3729.5,2228.6,3848.9,2193.1,3784.4,2301.4,3924.4,2245.9,3863.7,2383.5,3989.6,2314.1,3953.7,2468.2,4077.2,2223.6,3826.5,2336.0,3973.0,2295.5,3908.2,2414.1,4079.8,2393.5,4027.2,2516.5,4115.1,2750.5,4080.2,2575.2,4211.1,2209.0,3804.7,2327.9,3930.8,2261.6,3865.5,2389.0,3997.3,2336.6,3964.3,2464.0,4155.6,2412.6,4042.6,2528.8,4524.8,2221.7,3851.7,2351.9,3984.2,2319.2,3893.6,2426.8,4010.6,2702.4,3990.8,2480.6,4129.9,2446.2,4071.7,2582.1,4558.9,2176.0
95,3308.7,1669.0,3341.5,1834.6,3455.6,1998.9,3633.9,1844.0,3493.4,1963.5,3646.7,1970.9,3629.1,2120.9,3765.9,1927.4,3570.5,2066.7,3745.6,1958.8,3590.0,2107.5,3772.0,1921.1,3578.9,2116.2,3758.2,2350.8,3580.2,2091.0,3795.1,2010.5,3630.9,2178.2,4159.3,2059.7,3662.7,2194.8,4166.2,2038.6,3653.7,2151.8,3818.7,2090.4,3743.6,2212.3,3829.3,1977.0,3633.3,2166.4,3833.9,2034.9,3680.3,2211.3,3839.7,2051.5,3684.7,2217.0,3857.6,2100.7,3706.9,2204.8,3874.9,1985.0,3623.1,2148.5,3814.9,2056.2,3661.2,2170.7,3840.8,2035.3,3674.1,2178.2,3834.4,2085.1,3706.2,2188.1,3824.9,2076.1,3997.6,2238.0,3891.0,2177.1,3748.8,2284.6,3960.2,2164.9,3773.8,2313.1,3965.8,2216.2,3825.1,2612.9,3991.5,2080.0,4049.1,2230.4,3890.2,2103.4,3741.6,2229.4,3890.0,2118.4,3719.9,2224.6,3877.6,2153.5,3772.6,2281.2,3944.8,2110.3,3718.6,2262.7,3941.9,2155.1,3752.5,2291.8,3916.8,2152.7,3755.1,2312.0,3944.0,2204.8,3831.8,2305.8,4020.4,2064.6
